Range,Attenuator 1,Attenuator 2,Power
-10,2.9,2.75,"[3.248628125792017e-05, 3.248628125792017e-05, 3.248628125792017e-05, 3.248628125792017e-05, 3.249376236187617e-05, 3.249376236187617e-05, 3.248628125792017e-05, 3.248628125792017e-05, 3.248628125792017e-05, 3.248628125792017e-05, 3.249376236187617e-05, 3.248628125792017e-05, 3.248628125792017e-05, 3.248628125792017e-05, 3.248628125792017e-05, 3.248628125792017e-05, 3.248628125792017e-05, 3.248628125792017e-05, 3.248628125792017e-05, 3.248628125792017e-05, 3.248628125792017e-05, 3.248628125792017e-05, 3.248628125792017e-05, 3.248628125792017e-05, 3.248628125792017e-05]"
-10,2.9,2.25,"[3.641665065732135e-05, 3.641665065732135e-05, 3.641665065732135e-05, 3.641665065732135e-05, 3.641665065732135e-05, 3.642503686647635e-05, 3.641665065732135e-05, 3.641665065732135e-05, 3.641665065732135e-05, 3.641665065732135e-05, 3.641665065732135e-05, 3.641665065732135e-05, 3.641665065732135e-05, 3.641665065732135e-05, 3.641665065732135e-05, 3.641665065732135e-05, 3.641665065732135e-05, 3.641665065732135e-05, 3.641665065732135e-05, 3.641665065732135e-05, 3.641665065732135e-05, 3.641665065732135e-05, 3.641665065732135e-05, 3.641665065732135e-05, 3.641665065732135e-05]"
-10,3.0,0.0,"[5.996529851553353e-05, 5.960737545096847e-05, 5.960737545096847e-05, 5.960737545096847e-05, 5.960737545096847e-05, 5.960737545096847e-05, 5.960737545096847e-05, 5.960737545096847e-05, 5.960737545096847e-05, 5.960737545096847e-05, 5.960737545096847e-05, 5.960737545096847e-05, 5.960737545096847e-05, 5.960737545096847e-05, 5.960737545096847e-05, 5.960737545096847e-05, 5.960737545096847e-05, 5.960737545096847e-05, 5.960737545096847e-05, 5.960737545096847e-05, 5.960737545096847e-05, 5.960737545096847e-05, 5.960737545096847e-05, 5.960737545096847e-05, 5.960737545096847e-05]"
-10,3.0,2.75,"[3.1746803215678746e-05, 3.1746803215678746e-05, 3.1746803215678746e-05, 3.1746803215678746e-05, 3.1746803215678746e-05, 3.1746803215678746e-05, 3.1746803215678746e-05, 3.1746803215678746e-05, 3.1746803215678746e-05, 3.1746803215678746e-05, 3.1746803215678746e-05, 3.1746803215678746e-05, 3.1746803215678746e-05, 3.1746803215678746e-05, 3.1746803215678746e-05, 3.1746803215678746e-05, 3.1746803215678746e-05, 3.1746803215678746e-05, 3.1746803215678746e-05, 3.1746803215678746e-05, 3.1746803215678746e-05, 3.1746803215678746e-05, 3.1746803215678746e-05, 3.1746803215678746e-05, 3.1746803215678746e-05]"
-10,3.0,2.25,"[3.558770648487931e-05, 3.558770648487931e-05, 3.558770648487931e-05, 3.558770648487931e-05, 3.558770648487931e-05, 3.558770648487931e-05, 3.558770648487931e-05, 3.558770648487931e-05, 3.559590180060828e-05, 3.559590180060828e-05, 3.558770648487931e-05, 3.558770648487931e-05, 3.558770648487931e-05, 3.558770648487931e-05, 3.558770648487931e-05, 3.558770648487931e-05, 3.558770648487931e-05, 3.558770648487931e-05, 3.558770648487931e-05, 3.558770648487931e-05, 3.558770648487931e-05, 3.558770648487931e-05, 3.558770648487931e-05, 3.559590180060828e-05, 3.558770648487931e-05]"
-10,3.1,0.0,"[5.860032167510559e-05, 5.825054593417404e-05, 5.825054593417404e-05, 5.825054593417404e-05, 5.825054593417404e-05, 5.825054593417404e-05, 5.825054593417404e-05, 5.825054593417404e-05, 5.825054593417404e-05, 5.825054593417404e-05, 5.825054593417404e-05, 5.825054593417404e-05, 5.825054593417404e-05, 5.825054593417404e-05, 5.825054593417404e-05, 5.825054593417404e-05, 5.825054593417404e-05, 5.825054593417404e-05, 5.825054593417404e-05, 5.825054593417404e-05, 5.825054593417404e-05, 5.825054593417404e-05, 5.825054593417404e-05, 5.825054593417404e-05, 5.825054593417404e-05]"
-10,3.1,2.75,"[3.102415774872089e-05, 3.102415774872089e-05, 3.102415774872089e-05, 3.102415774872089e-05, 3.102415774872089e-05, 3.102415774872089e-05, 3.102415774872089e-05, 3.10170149947769e-05, 3.10170149947769e-05, 3.102415774872089e-05, 3.102415774872089e-05, 3.102415774872089e-05, 3.102415774872089e-05, 3.102415774872089e-05, 3.102415774872089e-05, 3.102415774872089e-05, 3.102415774872089e-05, 3.102415774872089e-05, 3.102415774872089e-05, 3.102415774872089e-05, 3.102415774872089e-05, 3.102415774872089e-05, 3.102415774872089e-05, 3.102415774872089e-05, 3.102415774872089e-05]"
-10,3.1,2.25,"[3.478564015304237e-05, 3.478564015304237e-05, 3.477763138547455e-05, 3.478564015304237e-05, 3.477763138547455e-05, 3.477763138547455e-05, 3.477763138547455e-05, 3.477763138547455e-05, 3.477763138547455e-05, 3.477763138547455e-05, 3.477763138547455e-05, 3.477763138547455e-05, 3.477763138547455e-05, 3.477763138547455e-05, 3.477763138547455e-05, 3.477763138547455e-05, 3.478564015304237e-05, 3.477763138547455e-05, 3.477763138547455e-05, 3.477763138547455e-05, 3.477763138547455e-05, 3.477763138547455e-05, 3.477763138547455e-05, 3.477763138547455e-05, 3.477763138547455e-05]"
-10,3.2,0.0,"[5.710840095300156e-05, 5.6911495762884085e-05, 5.6911495762884085e-05, 5.6911495762884085e-05, 5.6911495762884085e-05, 5.6911495762884085e-05, 5.6911495762884085e-05, 5.6911495762884085e-05, 5.692460162787103e-05, 5.6911495762884085e-05, 5.6911495762884085e-05, 5.6911495762884085e-05, 5.6911495762884085e-05, 5.6911495762884085e-05, 5.6911495762884085e-05, 5.6911495762884085e-05, 5.6911495762884085e-05, 5.6911495762884085e-05, 5.6911495762884085e-05, 5.6911495762884085e-05, 5.6911495762884085e-05, 5.6911495762884085e-05, 5.6911495762884085e-05, 5.6911495762884085e-05, 5.6911495762884085e-05]"
-10,3.2,2.75,"[3.0310981535840486e-05, 3.0310981535840486e-05, 3.0310981535840486e-05, 3.0310981535840486e-05, 3.0310981535840486e-05, 3.031796170085468e-05, 3.0310981535840486e-05, 3.0310981535840486e-05, 3.0310981535840486e-05, 3.0310981535840486e-05, 3.0310981535840486e-05, 3.0310981535840486e-05, 3.0310981535840486e-05, 3.0310981535840486e-05, 3.0310981535840486e-05, 3.0310981535840486e-05, 3.0310981535840486e-05, 3.0310981535840486e-05, 3.0310981535840486e-05, 3.0310981535840486e-05, 3.0310981535840486e-05, 3.0310981535840486e-05, 3.0310981535840486e-05, 3.0310981535840486e-05, 3.0310981535840486e-05]"
-10,3.2,2.25,"[3.398599584656673e-05, 3.398599584656673e-05, 3.398599584656673e-05, 3.398599584656673e-05, 3.398599584656673e-05, 3.3993822312328004e-05, 3.3993822312328004e-05, 3.398599584656673e-05, 3.398599584656673e-05, 3.398599584656673e-05, 3.398599584656673e-05, 3.398599584656673e-05, 3.398599584656673e-05, 3.398599584656673e-05, 3.398599584656673e-05, 3.398599584656673e-05, 3.398599584656673e-05, 3.398599584656673e-05, 3.398599584656673e-05, 3.398599584656673e-05, 3.398599584656673e-05, 3.398599584656673e-05, 3.398599584656673e-05, 3.398599584656673e-05, 3.398599584656673e-05]"
-10,3.3,0.0,"[5.579560614821764e-05, 5.5603227369386586e-05, 5.5603227369386586e-05, 5.5616031959759265e-05, 5.5603227369386586e-05, 5.5603227369386586e-05, 5.5603227369386586e-05, 5.5616031959759265e-05, 5.5603227369386586e-05, 5.5603227369386586e-05, 5.5603227369386586e-05, 5.5603227369386586e-05, 5.5603227369386586e-05, 5.5616031959759265e-05, 5.5616031959759265e-05, 5.5616031959759265e-05, 5.5616031959759265e-05, 5.5616031959759265e-05, 5.5616031959759265e-05, 5.5616031959759265e-05, 5.5616031959759265e-05, 5.5616031959759265e-05, 5.5616031959759265e-05, 5.5616031959759265e-05, 5.5616031959759265e-05]"
-10,3.3,2.75,"[2.9614199653943627e-05, 2.9614199653943627e-05, 2.9614199653943627e-05, 2.9614199653943627e-05, 2.9614199653943627e-05, 2.9614199653943627e-05, 2.9614199653943627e-05, 2.9614199653943627e-05, 2.9614199653943627e-05, 2.9614199653943627e-05, 2.9614199653943627e-05, 2.9614199653943627e-05, 2.9614199653943627e-05, 2.9614199653943627e-05, 2.9614199653943627e-05, 2.9614199653943627e-05, 2.9614199653943627e-05, 2.9614199653943627e-05, 2.9614199653943627e-05, 2.9614199653943627e-05, 2.9614199653943627e-05, 2.9614199653943627e-05, 2.9614199653943627e-05, 2.9614199653943627e-05, 2.9614199653943627e-05]"
-10,3.3,2.25,"[3.3204733579750685e-05, 3.3204733579750685e-05, 3.3204733579750685e-05, 3.3204733579750685e-05, 3.3204733579750685e-05, 3.3204733579750685e-05, 3.3204733579750685e-05, 3.3204733579750685e-05, 3.3204733579750685e-05, 3.3204733579750685e-05, 3.3204733579750685e-05, 3.3204733579750685e-05, 3.3204733579750685e-05, 3.3204733579750685e-05, 3.3204733579750685e-05, 3.3204733579750685e-05, 3.3204733579750685e-05, 3.3204733579750685e-05, 3.3204733579750685e-05, 3.3204733579750685e-05, 3.3204733579750685e-05, 3.3204733579750685e-05, 3.3204733579750685e-05, 3.3204733579750685e-05, 3.3204733579750685e-05]"
-10,3.4,0.0,"[5.4663822813341944e-05, 5.435005651294469e-05, 5.435005651294469e-05, 5.435005651294469e-05, 5.433754339063341e-05, 5.433754339063341e-05, 5.433754339063341e-05, 5.435005651294469e-05, 5.435005651294469e-05, 5.433754339063341e-05, 5.435005651294469e-05, 5.435005651294469e-05, 5.435005651294469e-05, 5.435005651294469e-05, 5.433754339063341e-05, 5.433754339063341e-05, 5.435005651294469e-05, 5.433754339063341e-05, 5.433754339063341e-05, 5.433754339063341e-05, 5.433754339063341e-05, 5.433754339063341e-05, 5.433754339063341e-05, 5.435005651294469e-05, 5.433754339063341e-05]"
-10,3.4,2.75,"[2.8940098170650402e-05, 2.8940098170650402e-05, 2.8940098170650402e-05, 2.8940098170650402e-05, 2.8940098170650402e-05, 2.8940098170650402e-05, 2.8940098170650402e-05, 2.8940098170650402e-05, 2.8940098170650402e-05, 2.893343523391503e-05, 2.893343523391503e-05, 2.893343523391503e-05, 2.893343523391503e-05, 2.893343523391503e-05, 2.893343523391503e-05, 2.893343523391503e-05, 2.893343523391503e-05, 2.893343523391503e-05, 2.893343523391503e-05, 2.893343523391503e-05, 2.893343523391503e-05, 2.893343523391503e-05, 2.893343523391503e-05, 2.893343523391503e-05, 2.8940098170650402e-05]"
-10,3.4,2.25,"[3.244890156605366e-05, 3.244890156605366e-05, 3.244890156605366e-05, 3.24414307904885e-05, 3.24414307904885e-05, 3.24414307904885e-05, 3.24414307904885e-05, 3.24414307904885e-05, 3.24414307904885e-05, 3.24414307904885e-05, 3.24414307904885e-05, 3.24414307904885e-05, 3.24414307904885e-05, 3.24414307904885e-05, 3.24414307904885e-05, 3.24414307904885e-05, 3.24414307904885e-05, 3.24414307904885e-05, 3.244890156605366e-05, 3.24414307904885e-05, 3.24414307904885e-05, 3.244890156605366e-05, 3.24414307904885e-05, 3.244890156605366e-05, 3.244890156605366e-05]"
-10,3.5,0.0,"[5.3161839507396266e-05, 5.3100669896628346e-05, 5.3100669896628346e-05, 5.3100669896628346e-05, 5.3112898185501326e-05, 5.3112898185501326e-05, 5.3112898185501326e-05, 5.3112898185501326e-05, 5.3112898185501326e-05, 5.3112898185501326e-05, 5.3112898185501326e-05, 5.3100669896628346e-05, 5.3112898185501326e-05, 5.3112898185501326e-05, 5.3112898185501326e-05, 5.3112898185501326e-05, 5.3112898185501326e-05, 5.3112898185501326e-05, 5.3112898185501326e-05, 5.3112898185501326e-05, 5.3112898185501326e-05, 5.3112898185501326e-05, 5.3112898185501326e-05, 5.3112898185501326e-05, 5.3112898185501326e-05]"
-10,3.5,2.75,"[2.8287853879701313e-05, 2.8287853879701313e-05, 2.8287853879701313e-05, 2.8287853879701313e-05, 2.8287853879701313e-05, 2.8287853879701313e-05, 2.8281341110474738e-05, 2.8281341110474738e-05, 2.8281341110474738e-05, 2.8287853879701313e-05, 2.8281341110474738e-05, 2.8281341110474738e-05, 2.8281341110474738e-05, 2.8281341110474738e-05, 2.8281341110474738e-05, 2.8281341110474738e-05, 2.8281341110474738e-05, 2.8287853879701313e-05, 2.8281341110474738e-05, 2.8281341110474738e-05, 2.8281341110474738e-05, 2.8281341110474738e-05, 2.8281341110474738e-05, 2.8281341110474738e-05, 2.8281341110474738e-05]"
-10,3.5,2.25,"[3.171027438947893e-05, 3.171027438947893e-05, 3.171027438947893e-05, 3.171027438947893e-05, 3.171027438947893e-05, 3.171027438947893e-05, 3.171027438947893e-05, 3.171027438947893e-05, 3.171027438947893e-05, 3.171027438947893e-05, 3.171757679067707e-05, 3.171027438947893e-05, 3.171027438947893e-05, 3.171027438947893e-05, 3.171757679067707e-05, 3.171757679067707e-05, 3.171757679067707e-05, 3.171757679067707e-05, 3.171027438947893e-05, 3.171027438947893e-05, 3.171757679067707e-05, 3.171757679067707e-05, 3.171757679067707e-05, 3.171027438947893e-05, 3.171757679067707e-05]"
-10,3.6,0.0,"[5.1987627681428354e-05, 5.1915853710635435e-05, 5.1915853710635435e-05, 5.1915853710635435e-05, 5.1915853710635435e-05, 5.1915853710635435e-05, 5.1915853710635435e-05, 5.1915853710635435e-05, 5.1915853710635435e-05, 5.1915853710635435e-05, 5.192780915408833e-05, 5.1915853710635435e-05, 5.1915853710635435e-05, 5.1915853710635435e-05, 5.1915853710635435e-05, 5.1915853710635435e-05, 5.1915853710635435e-05, 5.1915853710635435e-05, 5.1915853710635435e-05, 5.1915853710635435e-05, 5.1915853710635435e-05, 5.192780915408833e-05, 5.192780915408833e-05, 5.1915853710635435e-05, 5.1915853710635435e-05]"
-10,3.6,2.75,"[2.7656677150501498e-05, 2.7656677150501498e-05, 2.7656677150501498e-05, 2.7656677150501498e-05, 2.7656677150501498e-05, 2.7656677150501498e-05, 2.7656677150501498e-05, 2.7656677150501498e-05, 2.7656677150501498e-05, 2.7656677150501498e-05, 2.7656677150501498e-05, 2.7656677150501498e-05, 2.7656677150501498e-05, 2.7656677150501498e-05, 2.76503096983568e-05, 2.76503096983568e-05, 2.76503096983568e-05, 2.7656677150501498e-05, 2.76503096983568e-05, 2.7656677150501498e-05, 2.76503096983568e-05, 2.76503096983568e-05, 2.76503096983568e-05, 2.76503096983568e-05, 2.76503096983568e-05]"
-10,3.6,2.25,"[3.1002734419981914e-05, 3.1009873885323426e-05, 3.1002734419981914e-05, 3.1002734419981914e-05, 3.1002734419981914e-05, 3.1002734419981914e-05, 3.1002734419981914e-05, 3.1002734419981914e-05, 3.1002734419981914e-05, 3.1002734419981914e-05, 3.1002734419981914e-05, 3.1002734419981914e-05, 3.1002734419981914e-05, 3.1002734419981914e-05, 3.1002734419981914e-05, 3.1002734419981914e-05, 3.1002734419981914e-05, 3.1002734419981914e-05, 3.1002734419981914e-05, 3.1002734419981914e-05, 3.1002734419981914e-05, 3.1002734419981914e-05, 3.1002734419981914e-05, 3.1002734419981914e-05, 3.1002734419981914e-05]"
-10,3.7,0.0,"[5.096828259054277e-05, 5.07691625888249e-05, 5.07691625888249e-05, 5.07691625888249e-05, 5.07691625888249e-05, 5.07691625888249e-05, 5.07691625888249e-05, 5.07691625888249e-05, 5.07691625888249e-05, 5.07691625888249e-05, 5.07691625888249e-05, 5.07691625888249e-05, 5.07691625888249e-05, 5.07691625888249e-05, 5.07691625888249e-05, 5.07691625888249e-05, 5.07691625888249e-05, 5.07691625888249e-05, 5.07691625888249e-05, 5.07691625888249e-05, 5.07691625888249e-05, 5.075747390289016e-05, 5.075747390289016e-05, 5.07691625888249e-05, 5.075747390289016e-05]"
-10,3.7,2.75,"[2.703335826361775e-05, 2.703335826361775e-05, 2.7039583641088434e-05, 2.703335826361775e-05, 2.703335826361775e-05, 2.703335826361775e-05, 2.703335826361775e-05, 2.703335826361775e-05, 2.703335826361775e-05, 2.703335826361775e-05, 2.703335826361775e-05, 2.703335826361775e-05, 2.703335826361775e-05, 2.703335826361775e-05, 2.703335826361775e-05, 2.703335826361775e-05, 2.703335826361775e-05, 2.703335826361775e-05, 2.703335826361775e-05, 2.703335826361775e-05, 2.703335826361775e-05, 2.703335826361775e-05, 2.703335826361775e-05, 2.703335826361775e-05, 2.703335826361775e-05]"
-10,3.7,2.25,"[3.030400297788365e-05, 3.030400297788365e-05, 3.0310981535840486e-05, 3.030400297788365e-05, 3.030400297788365e-05, 3.030400297788365e-05, 3.030400297788365e-05, 3.030400297788365e-05, 3.030400297788365e-05, 3.030400297788365e-05, 3.030400297788365e-05, 3.0310981535840486e-05, 3.030400297788365e-05, 3.030400297788365e-05, 3.030400297788365e-05, 3.030400297788365e-05, 3.030400297788365e-05, 3.030400297788365e-05, 3.030400297788365e-05, 3.030400297788365e-05, 3.030400297788365e-05, 3.030400297788365e-05, 3.030400297788365e-05, 3.030400297788365e-05, 3.030400297788365e-05]"
-10,3.8,0.0,"[4.9739337910677507e-05, 4.962494060797448e-05, 4.962494060797448e-05, 4.962494060797448e-05, 4.962494060797448e-05, 4.962494060797448e-05, 4.962494060797448e-05, 4.962494060797448e-05, 4.962494060797448e-05, 4.962494060797448e-05, 4.962494060797448e-05, 4.962494060797448e-05, 4.962494060797448e-05, 4.962494060797448e-05, 4.962494060797448e-05, 4.961351535855695e-05, 4.962494060797448e-05, 4.961351535855695e-05, 4.961351535855695e-05, 4.961351535855695e-05, 4.961351535855695e-05, 4.962494060797448e-05, 4.961351535855695e-05, 4.961351535855695e-05, 4.961351535855695e-05]"
-10,3.8,2.75,"[2.6430172644776536e-05, 2.6430172644776536e-05, 2.6424087573219475e-05, 2.6424087573219475e-05, 2.6424087573219475e-05, 2.6424087573219475e-05, 2.6424087573219475e-05, 2.6424087573219475e-05, 2.6424087573219475e-05, 2.6424087573219475e-05, 2.6424087573219475e-05, 2.6430172644776536e-05, 2.6424087573219475e-05, 2.6424087573219475e-05, 2.6424087573219475e-05, 2.6424087573219475e-05, 2.6424087573219475e-05, 2.6424087573219475e-05, 2.6424087573219475e-05, 2.6424087573219475e-05, 2.6424087573219475e-05, 2.6424087573219475e-05, 2.6430172644776536e-05, 2.6424087573219475e-05, 2.6424087573219475e-05]"
-10,3.8,2.25,"[2.9621019360527646e-05, 2.9621019360527646e-05, 2.9627840637587934e-05, 2.9627840637587934e-05, 2.9627840637587934e-05, 2.9627840637587934e-05, 2.9627840637587934e-05, 2.9627840637587934e-05, 2.9627840637587934e-05, 2.9627840637587934e-05, 2.9627840637587934e-05, 2.9627840637587934e-05, 2.9627840637587934e-05, 2.9627840637587934e-05, 2.9621019360527646e-05, 2.9627840637587934e-05, 2.9627840637587934e-05, 2.9627840637587934e-05, 2.9627840637587934e-05, 2.9627840637587934e-05, 2.9627840637587934e-05, 2.9621019360527646e-05, 2.9627840637587934e-05, 2.9627840637587934e-05, 2.9627840637587934e-05]"
-10,3.9,0.0,"[4.858475309374926e-05, 4.8473011262436616e-05, 4.8473011262436616e-05, 4.8473011262436616e-05, 4.8473011262436616e-05, 4.8473011262436616e-05, 4.8473011262436616e-05, 4.8473011262436616e-05, 4.8473011262436616e-05, 4.8473011262436616e-05, 4.8473011262436616e-05, 4.8473011262436616e-05, 4.8473011262436616e-05, 4.8473011262436616e-05, 4.8473011262436616e-05, 4.8473011262436616e-05, 4.8473011262436616e-05, 4.8473011262436616e-05, 4.8473011262436616e-05, 4.8473011262436616e-05, 4.8473011262436616e-05, 4.8473011262436616e-05, 4.8473011262436616e-05, 4.8473011262436616e-05, 4.8473011262436616e-05]"
-10,3.9,2.75,"[2.5816656717016256e-05, 2.5816656717016256e-05, 2.5816656717016256e-05, 2.5816656717016256e-05, 2.5816656717016256e-05, 2.5816656717016256e-05, 2.5816656717016256e-05, 2.5816656717016256e-05, 2.5816656717016256e-05, 2.5816656717016256e-05, 2.5816656717016256e-05, 2.5816656717016256e-05, 2.5816656717016256e-05, 2.5816656717016256e-05, 2.5816656717016256e-05, 2.5816656717016256e-05, 2.5816656717016256e-05, 2.5816656717016256e-05, 2.5816656717016256e-05, 2.5816656717016256e-05, 2.5816656717016256e-05, 2.5816656717016256e-05, 2.5816656717016256e-05, 2.5816656717016256e-05, 2.5816656717016256e-05]"
-10,3.9,2.25,"[2.8946762641760298e-05, 2.8946762641760298e-05, 2.8946762641760298e-05, 2.8946762641760298e-05, 2.8946762641760298e-05, 2.8946762641760298e-05, 2.8946762641760298e-05, 2.8946762641760298e-05, 2.8946762641760298e-05, 2.8946762641760298e-05, 2.8946762641760298e-05, 2.8946762641760298e-05, 2.8946762641760298e-05, 2.8946762641760298e-05, 2.8946762641760298e-05, 2.8946762641760298e-05, 2.8946762641760298e-05, 2.8946762641760298e-05, 2.8946762641760298e-05, 2.8946762641760298e-05, 2.8946762641760298e-05, 2.8946762641760298e-05, 2.8946762641760298e-05, 2.8946762641760298e-05, 2.8946762641760298e-05]"
-10,4.9,0.0,"[3.862780230114958e-05, 3.855671275573945e-05, 3.855671275573945e-05, 3.855671275573945e-05, 3.855671275573945e-05, 3.855671275573945e-05, 3.855671275573945e-05, 3.855671275573945e-05, 3.855671275573945e-05, 3.855671275573945e-05, 3.855671275573945e-05, 3.855671275573945e-05, 3.855671275573945e-05, 3.855671275573945e-05, 3.855671275573945e-05, 3.855671275573945e-05, 3.855671275573945e-05, 3.855671275573945e-05, 3.855671275573945e-05, 3.855671275573945e-05, 3.855671275573945e-05, 3.855671275573945e-05, 3.855671275573945e-05, 3.855671275573945e-05, 3.8565591789139334e-05]"
